#f	lead1	lead2	lead3	lead4	lead5	lead6	lead7	lead8	lead9	lead10	lead11	lead12
150.795	0.531496	4.68432	0.774625	0.914556	0.250293	0.300784	0.025648	0.0707512	0.000886674	0.000922096	0.00172864	0.00043924
150.805	0.72299	3.99982	0.751928	0.820522	0.204493	0.335687	0.0294161	0.0635426	0.000980236	0.000956002	0.00166899	0.000515232
150.815	1.03121	3.32964	0.753168	0.727378	0.162537	0.361942	0.0341039	0.0568129	0.0010862	0.000960031	0.00157126	0.000588621
150.825	1.42417	2.73463	0.770161	0.648239	0.125455	0.377869	0.0394653	0.0507136	0.00120142	0.000933952	0.00143947	0.000656717
150.835	1.91874	2.27621	0.793831	0.595431	0.0937443	0.383589	0.0452282	0.0453338	0.00132184	0.000879011	0.00128025	0.000717025
150.845	2.4486	1.94949	0.816359	0.579447	0.0678628	0.379647	0.051288	0.0406498	0.00144174	0.000799683	0.00110076	0.00076655
150.855	2.97795	1.77087	0.832011	0.609629	0.0475732	0.366313	0.0575084	0.0366822	0.00155418	0.000700779	0.000910515	0.00080421
150.865	3.48533	1.75838	0.837242	0.691797	0.0327231	0.345822	0.0634135	0.0333951	0.00165336	0.000590416	0.000718358	0.000828686
150.875	3.91462	1.88912	0.826974	0.829123	0.0226117	0.319643	0.0688485	0.030737	0.00173247	0.000476989	0.000534553	0.000839156
150.885	4.26347	2.1462	0.800671	1.02017	0.0164914	0.289609	0.0733979	0.0285988	0.00178645	0.000369691	0.000367708	0.000835531
150.895	4.44818	2.49895	0.760461	1.25736	0.0133139	0.258023	0.0769343	0.0268625	0.00181059	0.000277501	0.000226576	0.000818487
150.905	4.51195	2.86277	0.705747	1.53206	0.0121202	0.226229	0.0791267	0.0254719	0.0018021	0.000209209	0.000117972	0.000789162
150.915	4.37056	3.29314	0.638771	1.83249	0.0120416	0.195432	0.079712	0.0241989	0.00175924	0.000172553	4.72078e-05	0.000749869
150.925	4.05595	3.64283	0.563946	2.13832	0.0122604	0.167057	0.0785262	0.0230792	0.0016838	0.000173053	1.74433e-05	0.000702797
150.935	3.59609	3.91687	0.484871	2.43768	0.0121273	0.142174	0.0756202	0.0219355	0.00157759	0.00021492	2.96189e-05	0.000649853
150.945	3.03172	4.06666	0.404697	2.70838	0.0113577	0.12105	0.0709286	0.0207612	0.00144561	0.000298802	8.23466e-05	0.000593965
150.955	2.37839	4.09062	0.328347	2.93536	0.0100064	0.103659	0.0645809	0.0195127	0.00129409	0.000424898	0.000172122	0.000538096
150.965	1.70356	3.95774	0.258581	3.10223	0.00842132	0.0901454	0.0568391	0.018159	0.00113016	0.000588824	0.000293106	0.000484853
150.975	1.0682	3.68298	0.199291	3.19775	0.00724158	0.0804335	0.0479755	0.0167296	0.000961791	0.000786181	0.000438154	0.000437008
150.985	0.531214	3.27119	0.152477	3.21188	0.00753594	0.0742	0.0385436	0.0152255	0.000796864	0.00100856	0.000598707	0.000396891
150.995	0.158663	2.80016	0.120885	3.144	0.0103201	0.0716879	0.0289307	0.0137549	0.000643392	0.00124753	0.000765277	0.000366121
151.005	0.00227499	2.27798	0.103843	2.99568	0.0171208	0.0725511	0.0198317	0.0123597	0.000508024	0.00149382	0.000928533	0.000346195
151.015	0.109986	1.78234	0.103282	2.77081	0.029132	0.0771048	0.0118339	0.0110702	0.000395459	0.00173702	0.00107858	0.000338397
151.025	0.516009	1.36863	0.117847	2.48129	0.0477814	0.0857949	0.00549643	0.00997585	0.000310175	0.00196644	0.00120724	0.000342238
151.035	1.23894	1.11084	0.14756	2.14415	0.073926	0.09887	0.00140986	0.00913119	0.000253289	0.00217388	0.00130728	0.000358585
151.045	2.2812	1.0606	0.190243	1.77539	0.108575	0.116793	3.94213e-06	0.00859462	0.000224581	0.0023512	0.00137377	0.00038577
151.055	3.60867	1.26912	0.244909	1.39649	0.151741	0.140352	0.00166025	0.00836962	0.000221785	0.00249123	0.00140344	0.000423041
151.065	5.21069	1.78722	0.308258	1.029	0.203509	0.169459	0.00658015	0.00847684	0.0002406	0.00258996	0.0013961	0.000468899
151.075	7.03056	2.61906	0.379195	0.694432	0.262871	0.205126	0.0148184	0.00893072	0.000275727	0.00264461	0.00135253	0.000520264
151.085	9.01025	3.78906	0.453492	0.411262	0.329031	0.24634	0.0261716	0.00966133	0.000320689	0.00265385	0.00127771	0.000575071
151.095	11.003	5.26564	0.529663	0.195548	0.398611	0.292828	0.0405462	0.0106323	0.000368872	0.00262089	0.00117766	0.000631401
151.105	13.0931	7.0231	0.607291	0.0606637	0.4711	0.343721	0.0572493	0.0117776	0.000413362	0.00254642	0.00106079	0.000685535
151.115	14.9915	8.99596	0.679905	0.0156943	0.542904	0.398016	0.0757348	0.0130348	0.000448262	0.00243649	0.000936887	0.000735371
151.125	16.7453	11.1146	0.74832	0.0639062	0.610827	0.453011	0.0952746	0.014303	0.000468891	0.00229713	0.000816542	0.000777931
151.135	18.2551	13.3159	0.809421	0.204131	0.672039	0.507457	0.115144	0.0155154	0.000471229	0.00213321	0.0007111	0.000811222
151.145	19.4388	15.4649	0.861821	0.432743	0.723357	0.558299	0.134051	0.0165696	0.000454753	0.00195342	0.000631502	0.000833458
151.155	20.3129	17.5049	0.9037	0.737447	0.762609	0.602743	0.151802	0.017458	0.000419034	0.00176294	0.000588273	0.000842406
151.165	20.7213	19.3245	0.936033	1.10573	0.786117	0.639949	0.167243	0.0180979	0.000367088	0.00156852	0.000589407	0.000837981
151.175	20.7975	20.8327	0.954135	1.52224	0.79398	0.66545	0.179281	0.0184283	0.000302481	0.00137706	0.000642267	0.000819304
151.185	20.417	22.0035	0.960001	1.9692	0.784137	0.678358	0.18798	0.018505	0.000231067	0.0011921	0.000751538	0.000787013
151.195	19.7141	22.7489	0.953497	2.42729	0.756461	0.678438	0.19252	0.0182959	0.000159333	0.00101872	0.000918554	0.000742256
151.205	18.6303	23.0007	0.934726	2.87822	0.711902	0.663884	0.193055	0.0178646	9.43694e-05	0.000859569	0.00114362	0.000685543
151.215	17.2166	22.8327	0.904184	3.30613	0.65254	0.63557	0.189198	0.017258	4.30109e-05	0.000716413	0.00142187	0.000619938
151.225	15.6199	22.1523	0.86264	3.6931	0.580327	0.593508	0.181421	0.0165446	1.15169e-05	0.000590517	0.00174817	0.00054795
151.235	13.9026	21.1232	0.809441	4.02838	0.49952	0.540736	0.169896	0.0157582	5.13914e-06	0.000481573	0.00211268	0.000472527
151.245	12.0503	19.7248	0.749449	4.29932	0.413417	0.47902	0.155415	0.0150432	2.74579e-05	0.000389576	0.00250528	0.000396755
151.255	10.1773	17.9977	0.680749	4.50461	0.325778	0.411057	0.138295	0.0144231	8.02332e-05	0.000313214	0.00291285	0.000324016
151.265	8.3537	16.0677	0.60756	4.63613	0.242154	0.341133	0.119616	0.0140023	0.00016316	0.000251374	0.00332166	0.000257832
151.275	6.65022	14.0046	0.532372	4.69321	0.166323	0.271938	0.100156	0.0138002	0.000273746	0.000202611	0.00371673	0.000200983
151.285	5.08493	11.8996	0.455738	4.68122	0.102261	0.20729	0.0807313	0.0139002	0.000407602	0.00016528	0.00408415	0.000156588
151.295	3.73945	9.84888	0.380217	4.60359	0.0534384	0.150711	0.0622159	0.014304	0.000558358	0.00013779	0.00441062	0.000126784
151.305	2.57229	7.9021	0.30873	4.4633	0.0228857	0.105239	0.0451945	0.0149873	0.000718787	0.000119429	0.00468242	0.00011322
151.315	1.64375	6.14121	0.242217	4.27471	0.0118162	0.0723692	0.0304141	0.016005	0.000880479	0.000108937	0.00488942	0.00011697
151.325	0.943568	4.63882	0.182484	4.04123	0.0210861	0.0542658	0.0183615	0.0172397	0.00103439	0.000105728	0.00502443	0.00013807
151.335	0.459227	3.40042	0.130933	3.77689	0.0499666	0.0510464	0.00929574	0.0186915	0.00117275	0.000109191	0.00508136	0.000176057
151.345	0.166612	2.45459	0.0882886	3.4889	0.0972026	0.062195	0.00342205	0.0202903	0.00128746	0.000119234	0.00505577	0.000229824
151.355	0.0386345	1.80043	0.0553133	3.18689	0.159798	0.0867548	0.000658237	0.0219584	0.00137284	0.000135454	0.00494846	0.000297115
151.365	0.0377145	1.41226	0.0323461	2.87978	0.234758	0.122467	0.000838514	0.0236214	0.00142388	0.000158011	0.00476355	0.000375385
151.375	0.13248	1.2642	0.0187982	2.57262	0.317635	0.166745	0.00362843	0.0252237	0.00143848	0.000186429	0.00450679	0.000461771
151.385	0.281546	1.32169	0.0142858	2.27643	0.40358	0.216467	0.00853525	0.0266235	0.00141533	0.00022052	0.00418644	0.00055286
151.395	0.469532	1.517	0.0181766	1.99446	0.489181	0.268345	0.0150639	0.0278494	0.00135755	0.000259673	0.00381397	0.000644757
151.405	0.634166	1.84476	0.0279595	1.7283	0.567364	0.318994	0.0226527	0.0288152	0.00126812	0.000303307	0.0034024	0.000735181
151.415	0.776175	2.19508	0.0435216	1.48228	0.636004	0.364953	0.0306918	0.0294612	0.00115239	0.000350555	0.00296627	0.000819695
151.425	0.884711	2.55625	0.0626353	1.26125	0.691136	0.404299	0.0386176	0.0298134	0.0010174	0.000400388	0.00251998	0.000896207
151.435	0.932905	2.87559	0.0839266	1.06301	0.729835	0.433346	0.0458902	0.029804	0.000871029	0.000450967	0.00208018	0.000962468
151.445	0.93039	3.11044	0.105212	0.889073	0.750328	0.451193	0.0520481	0.0295109	0.000720704	0.0005012	0.00166054	0.00101724
151.455	0.8744	3.27562	0.126253	0.738655	0.752568	0.457796	0.0568507	0.0289319	0.000575358	0.000549589	0.00127631	0.00105834
151.465	0.773658	3.30319	0.145019	0.61122	0.735906	0.45221	0.059837	0.0281103	0.000441485	0.000594008	0.000940307	0.00108717
151.475	0.638864	3.23542	0.160104	0.505444	0.702729	0.435118	0.0611628	0.0270594	0.000325745	0.000633494	0.000663272	0.00110298
151.485	0.503686	3.06526	0.171781	0.419751	0.654278	0.408005	0.0606081	0.0258747	0.000232931	0.000665639	0.000454745	0.0011078
151.495	0.365984	2.79923	0.179574	0.352533	0.594295	0.372862	0.0584008	0.0245939	0.000166245	0.000689829	0.000320197	0.00110277
151.505	0.240199	2.47872	0.183648	0.301438	0.525783	0.331574	0.0547084	0.0232444	0.000126949	0.000704541	0.000263441	0.00108969
151.515	0.145121	2.09961	0.184338	0.26501	0.452644	0.286627	0.0497849	0.021916	0.000114858	0.000709241	0.000285593	0.00107137
151.525	0.0919275	1.71788	0.181872	0.241823	0.378042	0.240386	0.0439552	0.0206381	0.000128092	0.000703326	0.000383982	0.00104968
151.535	0.0822674	1.32254	0.177953	0.228755	0.305738	0.195213	0.0375825	0.0194316	0.000162923	0.000686351	0.000553984	0.00102664
151.545	0.120798	0.963737	0.173744	0.224161	0.238215	0.1522	0.0310284	0.0183303	0.000215591	0.000659388	0.000787739	0.001004
151.555	0.214013	0.655579	0.169271	0.22962	0.177939	0.114055	0.0245588	0.0173895	0.000280029	0.000621864	0.00107565	0.000982967
151.565	0.346337	0.398178	0.166822	0.239709	0.126442	0.0809668	0.0186097	0.0166036	0.000351129	0.000576105	0.00140616	0.000964579
151.575	0.510031	0.209583	0.166347	0.255222	0.0843323	0.0538993	0.0133562	0.0159866	0.000423317	0.000522491	0.00176638	0.000948864
151.585	0.70099	0.0886237	0.1698	0.274585	0.0518055	0.0329292	0.0090584	0.0155326	0.000491262	0.00046379	0.00214141	0.000935578
151.595	0.90107	0.0392314	0.176986	0.296248	0.0283747	0.017781	0.00588348	0.0152758	0.000550809	0.000401152	0.00251708	0.000923642
151.605	1.10033	0.0547317	0.188612	0.320078	0.0130035	0.00774817	0.00387888	0.0152156	0.000598475	0.000336988	0.00287851	0.000911381
151.615	1.28418	0.131134	0.205292	0.345503	0.00439306	0.00218418	0.00309876	0.0153501	0.000631433	0.000274214	0.00321173	0.000897755
151.625	1.45076	0.26519	0.226649	0.370813	0.00130883	0.00012169	0.00351208	0.0157258	0.000648962	0.000214884	0.00350415	0.000880177
151.635	1.58759	0.452186	0.253383	0.393975	0.00246474	0.000742525	0.00509795	0.0163394	0.000650862	0.000161581	0.00374508	0.000857113
151.645	1.70165	0.685711	0.287121	0.416744	0.00727806	0.0033317	0.00766959	0.0172449	0.000638242	0.000116968	0.00392457	0.00082642
151.655	1.77923	0.971945	0.323209	0.435681	0.0146146	0.00740833	0.0111782	0.0184187	0.00061304	8.30779e-05	0.00403548	0.000787192
151.665	1.82923	1.30335	0.366971	0.4519	0.0253619	0.0126815	0.015506	0.0199992	0.000577941	6.23435e-05	0.00407439	0.000738324
151.675	1.86493	1.70072	0.416795	0.463295	0.0399531	0.0193852	0.0204593	0.0218882	0.000535757	5.64278e-05	0.00404029	0.00067994
151.685	1.88848	2.15777	0.473261	0.470521	0.0596708	0.0276084	0.0259031	0.0242469	0.000490394	6.68231e-05	0.00393306	0.000612432
151.695	1.90678	2.67633	0.539833	0.47198	0.0863249	0.0380885	0.0318263	0.0271306	0.000444372	9.46275e-05	0.00375807	0.000537259
151.705	1.93654	3.27156	0.615963	0.468784	0.121944	0.05153	0.0380006	0.0305081	0.000400976	0.000140399	0.00352302	0.000456535
151.715	1.97656	3.96601	0.704556	0.460234	0.168582	0.0683859	0.0444422	0.0344004	0.000362568	0.000204278	0.00323619	0.000373247
151.725	2.05634	4.73479	0.807388	0.447152	0.227912	0.0895298	0.0509593	0.0388687	0.000331015	0.000285905	0.00290839	0.000290431
151.735	2.14902	5.59071	0.925252	0.431342	0.301693	0.11529	0.0576661	0.0438729	0.000306995	0.000384389	0.00255338	0.000212092
151.745	2.28217	6.51889	1.06208	0.413147	0.390348	0.146011	0.0643552	0.0493905	0.000291577	0.000497961	0.00218419	0.000141961
151.755	2.4646	7.50987	1.21899	0.394901	0.493829	0.181407	0.0710135	0.055363	0.000284073	0.000625017	0.00181387	8.3746e-05
151.765	2.64705	8.54644	1.39552	0.377692	0.611215	0.22074	0.077709	0.0617049	0.000283639	0.000763076	0.00145672	4.13007e-05
151.775	2.86732	9.59364	1.59112	0.36498	0.739307	0.263552	0.0842921	0.0683453	0.000288889	0.0009089	0.00112588	1.73115e-05
151.785	3.14759	10.5466	1.81372	0.357293	0.874915	0.307855	0.0906068	0.0750566	0.000297749	0.0010603	0.00083137	1.40116e-05
151.795	3.3366	11.5897	2.04423	0.359209	1.01596	0.352596	0.0967299	0.0817575	0.000309072	0.00121323	0.000583711	3.27917e-05
151.805	3.57526	12.6111	2.29338	0.36978	1.15201	0.394942	0.102558	0.0881669	0.000320277	0.0013646	0.000389265	7.39998e-05
151.815	3.76198	13.3729	2.5594	0.391799	1.28132	0.433622	0.107811	0.0941887	0.000329563	0.00151102	0.000252584	0.000136639
151.825	3.92255	14.0454	2.82903	0.42544	1.39638	0.466588	0.112568	0.0996124	0.000335661	0.00164778	0.000175187	0.000219314
151.835	4.04267	14.5606	3.09428	0.47047	1.49269	0.491394	0.116566	0.104191	0.0003369	0.00177341	0.000156333	0.000318987
151.845	4.08797	14.8791	3.35265	0.527185	1.56242	0.507331	0.119731	0.107717	0.000332874	0.00188377	0.000191942	0.000432267
151.855	4.15854	15.0102	3.59423	0.594023	1.60518	0.51264	0.121875	0.11014	0.000323092	0.00197596	0.000276208	0.000555164
151.865	4.12959	14.9411	3.80961	0.667672	1.61507	0.507156	0.12308	0.11113	0.000307318	0.00204933	0.000400905	0.000683171
151.875	4.0645	14.6978	3.99323	0.746516	1.59147	0.490615	0.123221	0.110807	0.000286236	0.00209931	0.000556063	0.000811585
151.885	3.96306	14.2579	4.1347	0.826751	1.53525	0.463734	0.122108	0.109007	0.000260786	0.00212631	0.000731375	0.000935948
151.895	3.84792	13.6651	4.22588	0.907352	1.44953	0.427455	0.1199	0.105698	0.000231792	0.00212907	0.000914896	0.00105309
151.905	3.73128	12.9798	4.26653	0.979888	1.33517	0.384364	0.1165	0.101015	0.000200473	0.00210778	0.001096	0.00115885
151.915	3.61916	12.2254	4.24778	1.04703	1.20145	0.335839	0.112015	0.0950506	0.000168394	0.00206281	0.00126327	0.00125157
151.925	3.51686	11.3916	4.17419	1.10272	1.05306	0.284586	0.106436	0.0880262	0.000136785	0.00199559	0.0014088	0.00132956
151.935	3.4638	10.537	4.03495	1.14799	0.898741	0.232823	0.100207	0.0800891	0.000106978	0.00190595	0.00152461	0.00139254
151.945	3.45556	9.71421	3.84124	1.18086	0.746118	0.18375	0.0933576	0.0715625	7.99576e-05	0.00179851	0.00160392	0.00144154
151.955	3.50371	8.96084	3.59852	1.2019	0.602892	0.138787	0.0859685	0.0627501	5.68253e-05	0.00167358	0.00164403	0.00147819
151.965	3.60327	8.27817	3.3125	1.21025	0.476857	0.100351	0.0783588	0.0540033	3.80585e-05	0.00153546	0.0016444	0.00150509
151.975	3.74449	7.72005	2.99313	1.21003	0.374412	0.0697981	0.0707566	0.04566	2.42724e-05	0.0013881	0.00160469	0.00152574
151.985	3.92228	7.22589	2.65005	1.20199	0.299744	0.0478354	0.0632279	0.0380164	1.55311e-05	0.00123391	0.00152814	0.00154356
151.995	4.17376	6.85774	2.29177	1.19091	0.256628	0.0348159	0.0559886	0.0313584	1.17039e-05	0.00107667	0.00142019	0.00156138
152.005	4.39733	6.60435	1.94064	1.17751	0.245311	0.0301003	0.0491796	0.0260134	1.25862e-05	0.000920704	0.00128693	0.00158383
152.015	4.64626	6.40065	1.60095	1.16652	0.265016	0.0330455	0.0430083	0.0221341	1.77634e-05	0.000768493	0.00113563	0.00161269
152.025	4.8534	6.28861	1.28274	1.15827	0.312995	0.0419761	0.0373873	0.0198703	2.65434e-05	0.000624977	0.000974031	0.00165085
152.035	5.03213	6.2024	0.999305	1.15663	0.384112	0.055188	0.0324065	0.0192742	3.82875e-05	0.000492328	0.000809912	0.00169865
152.045	5.17239	6.13918	0.759509	1.16058	0.472598	0.0706964	0.0280117	0.0203956	5.23845e-05	0.00037265	0.000650965	0.00175729
152.055	5.24923	6.06747	0.567874	1.17022	0.571324	0.086505	0.0242215	0.0231078	6.8072e-05	0.000268875	0.000503732	0.00182469
152.065	5.26088	5.95632	0.428438	1.18335	0.672366	0.100837	0.0209132	0.0272318	8.45897e-05	0.000182057	0.000373933	0.00189801
152.075	5.20068	5.82155	0.342524	1.19946	0.769305	0.111827	0.0181132	0.0325437	0.000101647	0.000113138	0.000265967	0.00197514
152.085	5.09454	5.62254	0.30912	1.2134	0.854153	0.1188	0.0155968	0.0387983	0.000118687	6.23475e-05	0.000182707	0.00205138
152.095	4.93867	5.40453	0.324415	1.22529	0.921783	0.120879	0.0134431	0.0456547	0.000135008	2.94253e-05	0.000125049	0.00212227
152.105	4.74995	5.11607	0.381242	1.22422	0.96734	0.11779	0.0115081	0.0527132	0.000150825	1.35274e-05	9.30876e-05	0.00218167
152.115	4.55472	4.80931	0.473816	1.21484	0.988234	0.110652	0.00988647	0.0596714	0.000165675	1.31348e-05	8.48796e-05	0.00222619
152.125	4.35642	4.48756	0.593449	1.19016	0.983338	0.100032	0.00854177	0.0661853	0.000179762	2.6472e-05	9.8243e-05	0.0022499
152.135	4.2251	4.18488	0.728975	1.15198	0.953979	0.0879476	0.00757337	0.071897	0.000192496	5.13836e-05	0.000129215	0.00224953
152.145	4.13765	3.90745	0.872174	1.09888	0.902023	0.0761869	0.00707441	0.0765624	0.000204172	8.55863e-05	0.000173828	0.0022211
152.155	4.13029	3.70521	1.01214	1.03437	0.831941	0.0666231	0.00717684	0.0799291	0.000214965	0.000126598	0.000227808	0.00216448
152.165	4.20866	3.54301	1.14304	0.959147	0.748827	0.0617639	0.00800987	0.0819489	0.000224424	0.000172303	0.00028679	0.00207834
152.175	4.3837	3.49535	1.25677	0.883038	0.657846	0.0631895	0.00976532	0.0825411	0.000232873	0.000219855	0.000346754	0.00196402
152.185	4.64595	3.53082	1.34652	0.810576	0.564882	0.0724639	0.0124706	0.0815322	0.000239492	0.000267695	0.000404118	0.00182392
152.195	5.04822	3.66872	1.40835	0.750763	0.475832	0.0908833	0.0162529	0.0791726	0.000244489	0.000314029	0.000456242	0.0016628
152.205	5.48635	3.88707	1.44356	0.710575	0.396194	0.118462	0.0211671	0.0756243	0.000247623	0.000357139	0.000501094	0.00148608
152.215	5.99138	4.18286	1.4496	0.699445	0.329172	0.155111	0.027177	0.0710324	0.00024832	0.000396264	0.000537459	0.00129894
152.225	6.52919	4.50355	1.42686	0.723598	0.277505	0.199642	0.0340877	0.0656061	0.000246423	0.000430376	0.000565599	0.00110884
152.235	7.04521	4.88369	1.38279	0.789467	0.242665	0.250427	0.0418099	0.0597315	0.000241371	0.000458906	0.000584881	0.000922869
152.245	7.49791	5.24444	1.31452	0.89944	0.223738	0.305231	0.0499967	0.0535187	0.000233653	0.000482092	0.000597411	0.000748157
152.255	7.87133	5.53599	1.23241	1.05542	0.219195	0.361204	0.0581794	0.0473158	0.000222631	0.000499438	0.000604285	0.0005902
152.265	8.18631	5.7604	1.13821	1.25454	0.226571	0.414565	0.0660164	0.0413705	0.000208762	0.000511152	0.000606894	0.000455024
152.275	8.32744	5.88334	1.03835	1.49153	0.241829	0.462703	0.0730598	0.0358759	0.000192974	0.000517246	0.000607614	0.000345934
152.285	8.27016	5.89867	0.937836	1.75864	0.260722	0.502668	0.0789039	0.0309852	0.000175333	0.000518326	0.000608086	0.000266629
152.295	8.04341	5.79296	0.83884	2.04218	0.279564	0.531149	0.0830083	0.0268076	0.000157552	0.000514196	0.000609839	0.000217615
152.305	7.7261	5.55004	0.750469	2.32354	0.29315	0.545769	0.0849562	0.0233666	0.000140955	0.000504919	0.000613993	0.000198395
152.315	7.13283	5.16651	0.663068	2.61147	0.300341	0.546494	0.0846854	0.0206679	0.000127173	0.000490377	0.000622144	0.000206822
152.325	6.43927	4.71014	0.591365	2.86723	0.296654	0.531263	0.0819069	0.018686	0.00011825	0.000470539	0.000634284	0.000239017
152.335	5.62629	4.17763	0.532397	3.08182	0.282317	0.50126	0.0766487	0.0172732	0.000116064	0.000446099	0.000650562	0.000290382
152.345	4.72459	3.62451	0.486279	3.245	0.257159	0.457568	0.069122	0.0163398	0.000122706	0.000416657	0.000670675	0.000355157
152.355	3.7961	3.0997	0.455013	3.34562	0.222548	0.402804	0.0598085	0.0157445	0.000139976	0.000382289	0.000694437	0.000427126
152.365	2.8851	2.65353	0.43982	3.37756	0.18158	0.339972	0.0491763	0.0153521	0.000169308	0.000344043	0.000720106	0.000499665
152.375	2.02646	2.31843	0.441075	3.33678	0.13741	0.272983	0.0379291	0.0150429	0.0002118	0.000302686	0.000747099	0.000566842
152.385	1.28702	2.15383	0.459914	3.22438	0.094691	0.206139	0.0269434	0.0147289	0.000267889	0.000259134	0.000773768	0.000623273
152.395	0.6805	2.18264	0.497466	3.04863	0.0576452	0.143853	0.0171986	0.0143678	0.000337407	0.000215377	0.000799498	0.000663628
152.405	0.250168	2.40103	0.55731	2.81771	0.0304594	0.0909797	0.00961142	0.0139599	0.00041882	0.000172878	0.000821796	0.000685392
152.415	0.0479891	2.92766	0.637869	2.54989	0.0173923	0.0516064	0.00511048	0.0135329	0.000510596	0.000134147	0.000839732	0.000686459
152.425	0.0473454	3.65701	0.745238	2.25614	0.0211298	0.0294129	0.00455693	0.0131508	0.000609499	0.000101685	0.000853345	0.000666533
152.435	0.260323	4.60503	0.881608	1.9613	0.0435593	0.0271563	0.00858689	0.0129674	0.000712667	7.80816e-05	0.000860235	0.000626325
152.445	0.671973	5.74993	1.04477	1.68251	0.0851674	0.0467058	0.017726	0.0131005	0.000815147	6.57684e-05	0.000860182	0.00056864
152.455	1.25908	7.02325	1.23899	1.44019	0.144862	0.0887098	0.0321792	0.0137391	0.000913026	6.7283e-05	0.000852971	0.000497391
152.465	1.98613	8.40674	1.46335	1.25063	0.220323	0.152476	0.0518708	0.0150938	0.00100086	8.44513e-05	0.000837455	0.000416687
152.475	2.80388	9.78599	1.71759	1.12937	0.308788	0.237	0.076354	0.0172613	0.0010748	0.000118704	0.000813121	0.000332535
152.485	3.68152	11.1553	1.99335	1.0876	0.40433	0.33884	0.105161	0.0203693	0.00112956	0.000170709	0.000781318	0.000249843
152.495	4.5278	12.3921	2.29368	1.12964	0.502394	0.454341	0.137134	0.0245715	0.00116269	0.000240422	0.000741384	0.000174258
152.505	5.34011	13.4757	2.61442	1.25668	0.597011	0.57947	0.170551	0.0298046	0.00117017	0.00032655	0.000694275	0.0001111
152.515	6.03974	14.3025	2.92797	1.46128	0.683959	0.708892	0.205804	0.0361592	0.00115206	0.000426999	0.000640499	6.43618e-05
152.525	6.58289	14.8776	3.24434	1.73823	0.756718	0.836896	0.239743	0.0434107	0.00110716	0.000539027	0.000581145	3.71816e-05
152.535	6.95913	15.1348	3.54758	2.06827	0.811487	0.958997	0.271399	0.0514119	0.00103716	0.000658378	0.000517667	3.16379e-05
152.545	7.1503	15.0539	3.82877	2.43658	0.844986	1.06905	0.299215	0.0599685	0.000944491	0.000781185	0.000451323	4.83335e-05
152.555	7.14044	14.6893	4.06876	2.81991	0.855564	1.16364	0.32222	0.068751	0.00083376	0.000902381	0.000384	8.64061e-05
152.565	6.90943	13.9924	4.27091	3.19568	0.842759	1.23966	0.33911	0.0774554	0.000709647	0.00101638	0.000317254	0.000143933
152.575	6.48903	13.0049	4.41195	3.5438	0.807777	1.29337	0.349027	0.0857105	0.000578699	0.00111885	0.00025313	0.000217723
152.585	5.91714	11.8056	4.49217	3.84328	0.752467	1.32436	0.351571	0.093207	0.000447221	0.00120485	0.000193264	0.000303602
152.595	5.21814	10.4233	4.5054	4.07612	0.680504	1.33172	0.346783	0.0996166	0.000322395	0.00127082	0.000139873	0.000396969
152.605	4.4215	8.98194	4.4498	4.22914	0.596472	1.3163	0.335107	0.104657	0.000211001	0.00131395	9.42951e-05	0.000492483
152.615	3.51643	7.51762	4.32755	4.29107	0.50495	1.28044	0.316969	0.108098	0.000118744	0.00133319	5.78586e-05	0.000585053
152.625	2.76438	6.00548	4.13342	4.26462	0.410118	1.22682	0.29302	0.109751	5.08098e-05	0.00132755	3.14689e-05	0.000669974
152.635	1.99152	4.63153	3.88216	4.1439	0.31818	1.1587	0.265081	0.109549	1.08817e-05	0.00129876	1.5794e-05	0.000743206
152.645	1.30111	3.40593	3.57887	3.94164	0.233534	1.08037	0.234231	0.107629	1.01268e-06	0.00124982	1.0801e-05	0.000800623
152.655	0.744637	2.39546	3.24015	3.66121	0.159187	0.996297	0.20211	0.10397	2.16266e-05	0.00118407	1.59565e-05	0.000840207
152.665	0.345462	1.59846	2.87272	3.32438	0.0984388	0.910718	0.17003	0.0989464	7.12436e-05	0.00110726	3.03778e-05	0.000860724
152.675	0.102678	1.05583	2.49641	2.94617	0.0528439	0.827117	0.139657	0.0927019	0.000146808	0.00102543	5.25469e-05	0.000861558
152.685	0.0407519	0.748542	2.11847	2.54794	0.0229468	0.749425	0.11194	0.0856246	0.000243984	0.000943888	8.08861e-05	0.000843738
152.695	0.14294	0.68147	1.75709	2.14768	0.00845182	0.68053	0.0881127	0.0781313	0.000356711	0.000870264	0.000113155	0.000809517
152.705	0.400166	0.826005	1.42356	1.76482	0.0078861	0.622637	0.0688579	0.0705676	0.000478502	0.000809958	0.000147266	0.000761231
152.715	0.799113	1.14426	1.12745	1.41611	0.0191922	0.576681	0.054532	0.0633015	0.000602449	0.00076921	0.000181261	0.000702228
152.725	1.29546	1.58445	0.878179	1.11397	0.0395591	0.542422	0.0450836	0.0567397	0.000720941	0.000751901	0.000212609	0.000636123
152.735	1.85683	2.11901	0.678223	0.868109	0.0658943	0.51969	0.0403755	0.0511585	0.000828116	0.000761352	0.000240501	0.000566706
152.745	2.45734	2.66217	0.533208	0.687193	0.0955162	0.507773	0.0397899	0.0468238	0.000917516	0.000798837	0.00026316	0.000497818
152.755	3.06432	3.19701	0.43816	0.568605	0.125097	0.504229	0.0425806	0.0438024	0.000985253	0.00086396	0.000280059	0.000432235
